Record_number,Study_midyear,Latitude,Longitude,Biome,Ecosystem_type,MAT,MAP,Rs_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Decade,spring_ratio,summer_ratio,autumn_ratio,winter_ratio
1409.0,2003.0,36.02,140.12,Temperate,Agriculture,8.6,900.0,278.0,,,,,,2000,,,,
1410.0,2002.5,4.2,114.03,Tropical,Forest,27.0,2740.0,1986.0,,,,,,2000,,,,
1416.0,2002.0,46.24,-89.35,Temperate,Forest,3.9,896.0,742.0,,,,,,2000,,,,
1417.0,2002.0,46.24,-89.35,Temperate,Forest,3.9,896.0,629.0,,,,,,2000,,,,
1418.0,2003.0,46.24,-89.35,Temperate,Forest,3.9,896.0,707.0,,,,,,2000,,,,
1419.0,2003.0,46.24,-89.35,Temperate,Forest,3.9,896.0,600.0,,,,,,2000,,,,
1420.0,1996.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,2260.0,,,,,,1990,,,,
1421.0,1996.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,2100.0,,,,,,1990,,,,
1422.0,1996.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,1970.0,,,,,,1990,,,,
1423.0,1999.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,2290.0,,,,,,1990,,,,
1424.0,1999.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,2270.0,,,,,,1990,,,,
1425.0,1999.5,-1.13,-47.79,Tropical,Agriculture,26.0,2500.0,2490.0,,,,,,1990,,,,
1426.0,2005.5,31.27,105.47,Subtropical,Forest,17.3,826.0,602.0,,,,,,2000,,,,
1427.0,2005.5,31.27,105.47,Subtropical,Grassland,17.3,826.0,480.0,,,,,,2000,,,,
1428.0,2005.5,31.27,105.47,Subtropical,Agriculture,17.3,826.0,452.0,,,,,,2000,,,,
1429.0,2004.5,49.85,-125.32,Temperate,Forest,8.6,1452.0,1200.0,,,,,,2000,,,,
1432.0,1984.0,18.32,-65.75,Tropical,Forest,25.0,1940.0,562.0,,,,,,1980,,,,
1433.0,1984.0,18.32,-65.75,Tropical,Forest,25.0,1940.0,777.0,,,,,,1980,,,,
1434.0,1984.0,18.32,-65.75,Tropical,Forest,18.3,4000.0,1075.0,,,,,,1980,,,,
1435.0,1984.0,18.32,-65.75,Tropical,Forest,18.3,1940.0,1033.0,,,,,,1980,,,,
1436.0,1984.0,-1.0,-77.08,Tropical,Forest,25.0,4500.0,1657.0,,,,,,1980,,,,
1437.0,1984.0,-1.0,-77.08,Tropical,Forest,25.0,4500.0,1130.0,,,,,,1980,,,,
1438.0,1984.0,-1.0,-77.08,Tropical,Agriculture,25.0,4500.0,2149.0,,,,,,1980,,,,
1439.0,1984.0,-1.0,-77.08,Tropical,Agriculture,25.0,4500.0,1241.0,,,,,,1980,,,,
1440.0,1984.0,-1.0,-77.08,Tropical,Forest,25.0,4500.0,915.0,,,,,,1980,,,,
1441.0,1984.5,40.75,-112.0,Temperate,Grassland,1.6,1090.0,274.0,,,,,,1980,,,,
1442.0,1985.0,-3.0,-60.0,Tropical,Forest,27.0,2186.0,1577.0,,,,,,1980,,,,
1443.0,1991.0,42.5,-72.17,Temperate,Forest,6.0,1080.0,712.0,,,,,,1990,,,,
1444.0,1991.0,42.5,-72.17,Temperate,Forest,6.0,1080.0,1250.0,,,,,,1990,,,,
1451.0,1992.0,29.12,79.34,Subtropical,Forest,22.9,1593.0,590.0,,,,,,1990,,,,
1452.0,1992.0,29.12,79.34,Subtropical,Forest,18.0,1591.0,571.0,,,,,,1990,,,,
1453.0,1992.0,29.12,79.34,Subtropical,Forest,18.0,1591.0,404.0,,,,,,1990,,,,
1460.0,1994.5,53.92,-105.08,Boreal,Forest,1.5,389.0,368.0,,,,,,1990,,,,
1461.0,1994.5,53.92,-105.08,Boreal,Forest,1.5,389.0,283.0,,,,,,1990,,,,
1479.0,1990.0,55.5,8.5,Temperate,Wetland,8.6,900.0,432.0,,,,,,1990,,,,
1480.0,1990.0,55.5,8.5,Temperate,Wetland,8.6,900.0,432.0,,,,,,1990,,,,
1487.0,1996.5,48.67,7.08,Temperate,Forest,9.2,820.0,620.0,,,,,,1990,,,,
1488.0,1996.5,69.42,-148.7,Arctic,Shrubland,-6.2,250.0,375.0,,,,,1.66,1990,,,,
1489.0,1996.5,68.63,-149.56,Arctic,Shrubland,-6.2,250.0,360.0,,,,,1.39,1990,,,,
1490.0,1996.5,64.75,-148.25,Boreal,Forest,2.0,561.0,330.0,,,,,1.58,1990,,,,
1495.0,1994.5,36.72,-119.28,Mediterranean,Grassland,17.8,31.0,1560.0,,,,,,1990,,,,
1496.0,1994.5,36.72,-119.28,Mediterranean,Forest,17.8,31.0,1400.0,,,,,,1990,,,,
1497.0,1992.0,54.0,10.23,Temperate,Forest,8.1,697.0,1570.0,,,,,,1990,,,,
1498.0,1992.0,54.0,10.23,Temperate,Forest,8.1,697.0,634.0,,,,,,1990,,,,
1499.0,1992.0,54.0,10.23,Temperate,Agriculture,8.1,697.0,718.0,,,,,,1990,,,,
1513.0,1999.5,9.0,-64.0,Tropical,Savanna,25.0,1050.0,1968.0,,,,,,1990,,,,
1514.0,2000.5,9.0,-64.0,Tropical,Savanna,25.0,1940.0,1741.0,,,,,,2000,,,,
1515.0,1999.5,9.0,-64.0,Tropical,Savanna,25.0,1940.0,2044.0,,,,,,1990,,,,
1516.0,2000.5,9.0,-64.0,Tropical,Savanna,25.0,1940.0,1968.0,,,,,,2000,,,,
1522.0,2002.5,36.62,-80.12,Temperate,Forest,14.3,1150.0,1179.0,,,,,,2000,,,,
1523.0,2002.5,36.62,-80.12,Temperate,Forest,14.3,1150.0,1126.0,,,,,,2000,,,,
1524.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,900.0,,,,,,2000,,,,
1525.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,989.0,,,,,,2000,,,,
1526.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,1044.0,,,,,,2000,,,,
1527.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,1100.0,,,,,,2000,,,,
1528.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,1175.0,,,,,,2000,,,,
1529.0,2000.5,35.27,-111.73,Temperate,Forest,8.6,577.0,1256.0,,,,,,2000,,,,
1531.0,2004.0,62.5,30.5,Boreal,Agriculture,2.1,669.0,112.0,,,,,,2000,,,,
1533.0,2005.0,62.5,30.5,Boreal,Agriculture,2.1,669.0,72.0,,,,,,2000,,,,
1542.0,2001.0,52.4,5.92,Temperate,Shrubland,10.1,900.0,263.0,,,,,,2000,,,,
1543.0,2001.0,56.38,10.95,Temperate,Shrubland,9.4,900.0,597.0,,,,,,2000,,,,
1545.0,2001.0,52.4,5.92,Temperate,Shrubland,10.1,900.0,213.0,,,,,,2000,,,,
1546.0,2001.0,56.38,10.95,Temperate,Shrubland,9.4,900.0,237.0,,,,,,2000,,,,
1547.0,2003.5,33.5,-112.08,Temperate,Desert,22.6,450.0,185.0,,,,,,2000,,,,
1548.0,2003.5,33.5,-112.08,Temperate,Desert,22.6,450.0,306.0,,,,,,2000,,,,
1549.0,2003.5,33.5,-112.08,Temperate,Desert,22.6,450.0,688.0,,,,,,2000,,,,
1550.0,2003.5,33.5,-112.08,Temperate,Desert,22.6,450.0,1190.0,,,,,,2000,,,,
1551.0,1999.5,-11.97,-38.12,Tropical,Forest,25.3,1040.0,1960.0,,,,,,1990,,,,
1552.0,1999.5,-11.97,-38.12,Tropical,Forest,25.3,1040.0,2310.0,,,,,,1990,,,,
1553.0,2000.5,-11.97,-38.12,Tropical,Forest,25.3,1040.0,1260.0,,,,,,2000,,,,
1554.0,2000.5,-11.97,-38.12,Tropical,Forest,25.3,1040.0,1410.0,,,,,,2000,,,,
1566.0,2005.0,61.78,24.3,Boreal,Forest,2.0,561.0,655.0,,,,,,2000,,,,
1567.0,2005.0,61.78,24.3,Boreal,Forest,2.0,561.0,422.0,,,,,,2000,,,,
1568.0,2005.0,61.78,24.3,Boreal,Forest,2.0,561.0,451.0,,,,,,2000,,,,
1569.0,2005.0,61.78,24.3,Boreal,Forest,2.0,561.0,767.0,,,,,,2000,,,,
1570.0,2005.0,61.78,24.3,Boreal,Forest,2.0,561.0,505.0,,,,,,2000,,,,
1571.0,2005.0,61.78,24.3,Boreal,Wetland,2.0,561.0,548.0,,,,,,2000,,,,
1572.0,2005.0,61.78,24.3,Boreal,Wetland,2.0,561.0,532.0,,,,,,2000,,,,
1573.0,2005.0,61.78,24.3,Boreal,Wetland,2.0,561.0,344.0,,,,,,2000,,,,
1574.0,2005.0,61.78,24.3,Boreal,Wetland,2.0,561.0,438.0,,,,,,2000,,,,
1577.0,2003.0,-11.41,-55.33,Tropical,Forest,24.0,2000.0,2887.0,,,,,,2000,,,,
1578.0,2006.0,21.21,-87.18,Tropical,Forest,24.2,1650.0,3821.0,,,,,,2000,,,,
1579.0,2006.0,33.81,-116.78,Mediterranean,Forest,10.3,507.0,1022.0,,,,,,2000,,,,
1580.0,2006.0,33.81,-116.78,Mediterranean,Savanna,10.3,507.0,341.0,,,,,,2000,,,,
1604.0,1996.0,48.67,7.08,Temperate,Forest,9.2,820.0,575.0,,,,,,1990,,,,
1605.0,1997.0,48.67,7.08,Temperate,Forest,9.2,820.0,663.0,,,,,,1990,,,,
1606.0,1997.0,46.08,-116.08,Temperate,Forest,8.6,840.0,764.0,,,,0.97,,1990,,,,0.001269633507853403
1611.0,1995.0,45.58,-84.7,Temperate,Forest,8.6,900.0,307.0,,,,,,1990,,,,
1612.0,1995.0,45.58,-84.7,Temperate,Forest,8.6,900.0,403.0,,,,,,1990,,,,
1613.0,1995.0,45.58,-84.7,Temperate,Forest,8.6,900.0,743.0,,,,,,1990,,,,
1614.0,1995.0,45.58,-84.7,Temperate,Forest,8.6,900.0,841.0,,,,,,1990,,,,
1615.0,1996.0,45.58,-84.7,Temperate,Forest,8.6,900.0,246.0,,,,,,1990,,,,
1616.0,1996.0,45.58,-84.7,Temperate,Forest,8.6,900.0,284.0,,,,,,1990,,,,
1617.0,1996.0,45.58,-84.7,Temperate,Forest,8.6,900.0,468.0,,,,,,1990,,,,
1618.0,1996.0,45.58,-84.7,Temperate,Forest,8.6,900.0,611.0,,,,,,1990,,,,
1619.0,1998.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,768.0,,,,,,1990,,,,
1620.0,1999.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,624.0,,,,,,1990,,,,
1621.0,1998.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,827.0,,,,,,1990,,,,
1622.0,1999.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,718.0,,,,,,1990,,,,
1623.0,1998.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,823.0,,,,,,1990,,,,
1624.0,1999.0,45.0,-93.0,Temperate,Grassland,8.6,900.0,667.0,,,,,,1990,,,,
1625.0,1997.0,47.0,7.0,Temperate,Forest,8.6,900.0,795.0,,,,,,1990,,,,
1626.0,1997.0,47.0,7.0,Temperate,Forest,8.6,900.0,1022.0,,,,,,1990,,,,
1627.0,1997.0,47.0,7.0,Temperate,Forest,8.6,900.0,719.0,,,,,,1990,,,,
1628.0,1997.0,47.0,7.0,Temperate,Forest,8.6,900.0,984.0,,,,,,1990,,,,
1629.0,1998.0,47.0,7.0,Temperate,Forest,8.6,900.0,946.0,,,,,,1990,,,,
1630.0,1998.0,47.0,7.0,Temperate,Forest,8.6,900.0,1060.0,,,,,,1990,,,,
1631.0,1998.0,47.0,7.0,Temperate,Forest,8.6,900.0,795.0,,,,,,1990,,,,
1632.0,1998.0,47.0,7.0,Temperate,Forest,8.6,900.0,1135.0,,,,,,1990,,,,
1633.0,1999.0,45.68,-89.63,Temperate,Forest,8.6,900.0,760.0,,,,,,1990,,,,
1634.0,1999.0,45.68,-89.63,Temperate,Forest,8.6,900.0,1028.0,,,,,,1990,,,,
1651.0,1975.5,29.97,76.18,Tropical,Grassland,24.5,661.0,470.0,,,,,,1970,,,,
1655.0,1984.0,53.17,8.08,Temperate,Agriculture,8.5,954.0,200.0,,,,,,1980,,,,
1656.0,1984.0,53.17,8.08,Temperate,Agriculture,8.5,954.0,250.0,,,,,,1980,,,,
1660.0,1990.0,34.92,-77.08,Temperate,Wetland,16.8,1349.0,672.0,,,,,,1990,,,,
1661.0,1990.0,34.92,-77.08,Temperate,Wetland,16.8,1349.0,794.0,,,,,,1990,,,,
1662.0,1990.0,34.92,-77.08,Temperate,Wetland,16.8,1349.0,1086.0,,,,,,1990,,,,
1663.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,669.0,,,,,,1990,,,,
1664.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,732.0,,,,,,1990,,,,
1665.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,986.0,,,,,,1990,,,,
1666.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,840.0,,,,,,1990,,,,
1667.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,1022.0,,,,,,1990,,,,
1668.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,848.0,,,,,,1990,,,,
1669.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,967.0,,,,,,1990,,,,
1670.0,1991.5,36.0,-79.0,Temperate,Forest,8.6,900.0,911.0,,,,,,1990,,,,
1671.0,1984.0,9.15,-79.85,Tropical,Forest,27.0,2725.0,1450.0,,,,,,1980,,,,
1678.0,1971.5,47.5,-121.8,Temperate,Grassland,8.6,900.0,165.0,,,,,,1970,,,,
1679.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,511.0,,,,,,1990,,,,
1680.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,1241.0,,,,,,1990,,,,
1681.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,657.0,,,,,,1990,,,,
1682.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,803.0,,,,,,1990,,,,
1683.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,949.0,,,,,,1990,,,,
1684.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,986.0,,,,,,1990,,,,
1685.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,2190.0,,,,,,1990,,,,
1686.0,1992.5,38.7,-120.8,Mediterranean,Forest,14.0,652.0,876.0,,,,,,1990,,,,
1687.0,1992.0,62.78,30.97,Boreal,Forest,2.0,561.0,712.0,,,,,,1990,,,,
1688.0,1992.0,62.78,30.97,Boreal,Forest,2.0,561.0,502.0,,,,,,1990,,,,
1689.0,1992.0,62.78,30.97,Boreal,Forest,2.0,561.0,456.0,,,,,,1990,,,,
1691.0,1992.0,62.78,30.97,Boreal,Forest,2.0,561.0,583.0,,,,,,1990,,,,
1692.0,1992.0,62.78,30.97,Boreal,Forest,2.0,561.0,574.0,,,,,,1990,,,,
1693.0,1999.0,35.96,-84.29,Temperate,Forest,8.6,900.0,575.0,,,,,,1990,,,,
1694.0,2005.0,37.5,101.33,Boreal,Grassland,-1.7,580.0,191.0,,,,,,2000,,,,
1697.0,1995.0,43.28,-89.37,Temperate,Grassland,7.6,791.0,560.0,,,,,,1990,,,,
1698.0,1995.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,460.0,,,,,,1990,,,,
1699.0,1995.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,475.0,,,,,,1990,,,,
1700.0,1995.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,485.0,,,,,,1990,,,,
1701.0,1995.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,475.0,,,,,,1990,,,,
1702.0,1997.0,43.28,-89.37,Temperate,Grassland,7.6,791.0,2550.0,,,,,,1990,,,,
1703.0,1997.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1000.0,,,,,,1990,,,,
1704.0,1997.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1100.0,,,,,,1990,,,,
1705.0,1997.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1100.0,,,,,,1990,,,,
1706.0,1997.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1150.0,,,,,,1990,,,,
1707.0,1998.0,43.28,-89.37,Temperate,Grassland,7.6,791.0,2800.0,,,,,,1990,,,,
1708.0,1998.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1200.0,,,,,,1990,,,,
1709.0,1998.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1300.0,,,,,,1990,,,,
1710.0,1998.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1250.0,,,,,,1990,,,,
1711.0,1998.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,1260.0,,,,,,1990,,,,
1712.0,1999.0,43.28,-89.37,Temperate,Grassland,7.6,791.0,1200.0,,,,,,1990,,,,
1713.0,1999.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,650.0,,,,,,1990,,,,
1714.0,1999.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,700.0,,,,,,1990,,,,
1715.0,1999.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,675.0,,,,,,1990,,,,
1716.0,1999.0,43.28,-89.37,Temperate,Agriculture,7.6,791.0,680.0,,,,,,1990,,,,
1717.0,2000.5,46.02,11.43,Temperate,Forest,4.2,1008.0,1066.0,,,,,,2000,,,,
1718.0,2000.5,45.96,11.28,Temperate,Forest,6.7,1085.0,814.0,,,,,,2000,,,,
1719.0,2002.5,46.02,11.05,Temperate,Grassland,5.5,1189.0,1870.0,,,,,,2000,,,,
1761.0,2005.0,-4.74,12.02,Tropical,Forest,25.0,1274.0,662.0,,,,,,2000,,,,
1762.0,2005.0,-4.74,12.02,Tropical,Forest,25.0,1274.0,653.0,,,,,,2000,,,,
1766.0,2004.0,9.32,-79.63,Tropical,Forest,26.5,1850.0,1985.0,,,,,,2000,,,,
1767.0,2004.0,9.32,-79.63,Tropical,Forest,26.5,1850.0,2116.0,,,,,,2000,,,,
1768.0,2004.0,9.32,-79.63,Tropical,Forest,26.5,1850.0,1819.0,,,,,,2000,,,,
1769.0,1995.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2500.0,,,,,,1990,,,,
1770.0,1995.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2150.0,,,,,,1990,,,,
1771.0,1995.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2550.0,,,,,,1990,,,,
1772.0,1995.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2100.0,,,,,,1990,,,,
1773.0,1996.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2250.0,,,,,,1990,,,,
1774.0,1996.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1750.0,,,,,,1990,,,,
1775.0,1996.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2200.0,,,,,,1990,,,,
1776.0,1996.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1850.0,,,,,,1990,,,,
1777.0,1997.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2200.0,,,,,,1990,,,,
1778.0,1997.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1850.0,,,,,,1990,,,,
1779.0,1997.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2150.0,,,,,,1990,,,,
1780.0,1997.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1850.0,,,,,,1990,,,,
1781.0,1998.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1700.0,,,,,,1990,,,,
1782.0,1998.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1800.0,,,,,,1990,,,,
1783.0,1998.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,2000.0,,,,,,1990,,,,
1784.0,1998.0,19.84,-155.12,Tropical,Forest,25.0,4000.0,1600.0,,,,,,1990,,,,
1785.0,1998.0,35.97,-79.08,Temperate,Forest,8.6,900.0,928.0,,,,,,1990,,,,
1786.0,1998.0,35.97,-79.08,Temperate,Forest,8.6,900.0,1176.0,,,,,,1990,,,,
1788.0,2000.0,40.0,-83.02,Temperate,Agriculture,11.0,967.0,437.0,,,,,,2000,,,,
1789.0,2000.0,40.0,-83.02,Temperate,Agriculture,11.0,967.0,651.0,,,,,,2000,,,,
1790.0,2000.0,40.0,-83.02,Temperate,Agriculture,11.0,967.0,773.0,,,,,,2000,,,,
1791.0,1999.0,45.82,-121.95,Temperate,Forest,8.7,2500.0,1194.0,,,,,,1990,,,,
1792.0,1999.0,45.82,-121.95,Temperate,Forest,8.7,2500.0,1367.0,,,,,,1990,,,,
1793.0,1999.0,45.82,-121.95,Temperate,Forest,8.7,2500.0,883.0,,,,,,1990,,,,
1794.0,1999.0,40.4,-75.6,Temperate,Wetland,8.6,900.0,305.0,,,,,,1990,,,,
1801.0,1999.5,37.58,-78.45,Temperate,Forest,8.6,1067.0,422.0,,,,,1.75,1990,,,,
1802.0,1999.5,37.58,-78.45,Temperate,Forest,8.6,1067.0,422.0,,,,,1.75,1990,,,,
1803.0,1999.5,37.58,-78.45,Temperate,Forest,8.6,1067.0,422.0,,,,,1.75,1990,,,,
1819.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,1230.0,,,,,4.63,1990,,,,
1820.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,1100.0,,,,,3.54,1990,,,,
1821.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,890.0,,,,,3.7,1990,,,,
1822.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,1030.0,,,,,3.47,1990,,,,
1823.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,880.0,,,,,3.22,1990,,,,
1824.0,1999.5,47.8,-123.6,Temperate,Forest,3.4,500.0,750.0,,,,,3.54,1990,,,,
1825.0,1999.5,47.8,-123.6,Temperate,Forest,8.6,900.0,1310.0,,,,,4.82,1990,,,,
1826.0,1999.5,47.8,-123.6,Temperate,Forest,8.6,900.0,1090.0,,,,,4.34,1990,,,,
1827.0,1999.5,47.8,-123.6,Temperate,Forest,8.6,900.0,610.0,,,,,2.19,1990,,,,
1828.0,1999.5,47.8,-123.6,Temperate,Forest,8.6,900.0,1210.0,,,,,4.31,1990,,,,
1829.0,1999.5,47.8,-123.6,Temperate,Forest,7.2,3340.0,1010.0,,,,,4.05,1990,,,,
1836.0,2005.8,23.17,112.17,Tropical,Forest,21.0,1927.0,604.0,,,,,,2000,,,,
1837.0,2005.8,23.17,112.17,Tropical,Forest,21.0,1927.0,631.0,,,,,,2000,,,,
1838.0,2005.8,23.17,112.17,Tropical,Forest,21.0,1927.0,552.0,,,,,,2000,,,,
1839.0,2005.8,23.17,112.17,Tropical,Forest,21.0,1927.0,508.0,,,,,,2000,,,,
1840.0,2000.5,31.33,35.05,Temperate,Forest,8.6,280.0,447.0,,,,,,2000,,,,
1841.0,2001.5,31.33,35.05,Temperate,Forest,8.6,280.0,440.0,,,,,,2000,,,,
1842.0,2002.5,31.33,35.05,Temperate,Forest,8.6,280.0,454.0,,,,,,2000,,,,
1843.0,2003.5,31.33,35.05,Temperate,Forest,8.6,280.0,364.0,,,,,,2000,,,,
1844.0,2004.5,31.33,35.05,Temperate,Forest,8.6,280.0,424.0,,,,,,2000,,,,
1845.0,2005.5,31.33,35.05,Temperate,Forest,8.6,280.0,307.0,,,,,,2000,,,,
1846.0,2004.0,65.92,23.85,Boreal,Forest,2.3,525.0,682.0,,,,,,2000,,,,
1847.0,2004.0,65.92,23.85,Boreal,Forest,2.0,561.0,805.0,,,,,,2000,,,,
1848.0,2004.0,65.92,23.85,Boreal,Forest,2.0,561.0,559.0,,,,,,2000,,,,
1849.0,2004.0,65.92,23.85,Boreal,Forest,2.0,561.0,524.0,,,,,,2000,,,,
1850.0,2004.0,65.92,23.85,Boreal,Forest,2.0,561.0,938.0,,,,,,2000,,,,
1851.0,2004.0,65.92,23.85,Boreal,Forest,2.0,561.0,668.0,,,,,,2000,,,,
1852.0,2004.0,26.73,115.07,Subtropical,Forest,17.9,1489.0,537.0,,,,,,2000,,,,
1853.0,2005.0,26.73,115.07,Subtropical,Forest,17.9,1489.0,632.0,,,,,,2000,,,,
1854.0,2004.0,9.35,-82.25,Tropical,Forest,28.5,4000.0,605.0,,,,,,2000,,,,
1855.0,2004.0,9.35,-82.25,Tropical,Forest,28.5,4000.0,416.0,,,,,,2000,,,,
1856.0,2006.0,-16.5,145.45,Tropical,Forest,24.3,2010.0,76.0,,,,,,2000,,,,
1857.0,2004.0,16.5,-88.1,Tropical,Forest,27.1,2500.0,416.0,,,,,,2000,,,,
1858.0,2004.0,16.5,-88.1,Tropical,Forest,27.1,2500.0,738.0,,,,,,2000,,,,
1860.0,2006.0,-18.33,146.17,Tropical,Forest,23.8,2120.0,151.0,,,,,,2000,,,,
1861.0,2006.0,-19.27,147.02,Tropical,Forest,24.6,1170.0,1116.0,,,,,,2000,,,,
1862.0,2006.0,-21.73,114.58,Tropical,Forest,24.7,260.0,189.0,,,,,,2000,,,,
1863.0,2006.0,-21.73,114.58,Tropical,Forest,24.7,260.0,984.0,,,,,,2000,,,,
1864.0,2004.0,-21.97,113.95,Tropical,Forest,24.7,260.0,605.0,,,,,,2000,,,,
1865.0,2005.0,-27.87,153.33,Tropical,Forest,20.6,1150.0,189.0,,,,,,2000,,,,
1866.0,2004.0,-36.75,175.5,Temperate,Forest,15.5,2000.0,208.0,,,,,,2000,,,,
1867.0,2005.0,-36.75,175.5,Temperate,Forest,15.5,2000.0,416.0,,,,,,2000,,,,
1868.0,2005.0,-36.75,175.5,Temperate,Forest,15.5,2000.0,303.0,,,,,,2000,,,,
1869.0,2004.0,-36.92,174.5,Temperate,Forest,15.1,2500.0,322.0,,,,,,2000,,,,
1870.0,2005.0,-36.92,174.5,Temperate,Forest,15.1,2500.0,719.0,,,,,,2000,,,,
1871.0,2005.0,-36.92,174.5,Temperate,Forest,15.1,2500.0,568.0,,,,,,2000,,,,
1872.0,2003.5,19.77,-155.94,Tropical,Forest,25.0,725.0,1417.0,,,,,,2000,,,,
1873.0,2003.5,19.77,-155.94,Tropical,Forest,25.0,725.0,1024.0,,,,,,2000,,,,
1874.0,2004.5,19.77,-155.94,Tropical,Forest,25.0,725.0,1943.0,,,,,,2000,,,,
1875.0,2004.5,19.77,-155.94,Tropical,Forest,25.0,725.0,1384.0,,,,,,2000,,,,
1876.0,2001.0,22.68,112.9,Subtropical,Forest,21.7,1900.0,2240.0,,,,,,2000,,,,
1877.0,2000.0,51.08,10.45,Temperate,Forest,8.4,899.0,892.0,,,,,,2000,,,,
1878.0,2001.0,51.08,10.45,Temperate,Forest,8.4,899.0,870.0,,,,,,2000,,,,
1879.0,2002.0,51.08,10.45,Temperate,Forest,8.4,899.0,876.0,,,,,,2000,,,,
1881.0,2004.5,35.45,127.63,Temperate,Forest,12.8,1322.0,884.0,,,,,,2000,,,,
1882.0,2004.5,35.45,127.63,Temperate,Forest,12.8,1322.0,1242.0,,,,,,2000,,,,
1884.0,2001.0,44.45,-121.56,Temperate,Forest,8.6,900.0,612.0,,,,,,2000,,,,
1885.0,2002.0,44.45,-121.56,Temperate,Forest,8.6,900.0,768.0,,,,,,2000,,,,
1886.0,2003.0,44.45,-121.56,Temperate,Forest,8.6,900.0,806.0,,,,,,2000,,,,
1887.0,2004.0,44.45,-121.56,Temperate,Forest,8.6,900.0,1039.0,,,,,,2000,,,,
1888.0,2005.0,44.45,-121.56,Temperate,Forest,8.6,900.0,836.0,,,,,,2000,,,,
1889.0,2006.0,44.45,-121.56,Temperate,Forest,8.6,900.0,803.0,,,,,,2000,,,,
